Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,17250,1,30,0.17,17530,17790,17150,52013,906294790,151127250000,8761000,KSQ,신재생에너지
383220,KR7383220001,F&F,KOSPI,,75200,1,500,0.67,74300,75800,74300,21615,1625677450,2880692040000,38307075,STK,의류
383310,KR7383310000,에코프로에이치엔,KOSDAQ GLOBAL,우량기업부,24450,1,550,2.3,24300,25000,24200,76665,1890983325,512837087400,20974932,KSQ,이차전지 소재
383800,KR7383800000,LX홀딩스,KOSPI,,8740,1,580,7.11,8420,8750,8410,513287,4415035200,666693230600,76280690,STK,지주회사
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,4965,1,160,3.33,4740,5110,4560,458841,2254885112,63473195520,12784128,KSQ,헬스케어
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,6600,1,230,3.61,6470,6870,6440,290012,1927876195,84751022400,12841064,KSQ,AI
387570,KR7387570005,파인메딕스,KOSDAQ,기술성장기업부,8290,2,-40,-0.48,8330,8450,8190,80663,671438760,46638711000,5625900,KSQ,진단기기/의료기기
388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,9090,1,330,3.77,9130,9550,8920,673061,6127792285,170068782330,18709437,KSQ,원자력
388720,KR7388720005,유일로보틱스,KOSDAQ,중견기업부,78700,1,3900,5.21,75700,80400,75700,152073,11957048200,903714146200,11483026,KSQ,로봇
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2595,2,-65,-2.44,2650,2675,2590,57253,150214790,79381940085,30590343,KSQ,통신
388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,6670,1,40,0.6,6750,6750,6580,11772,78033050,86349366440,12945932,KSQ,바이오/제약/신약개발
389020,KR7389020009,자람테크놀로지,KOSDAQ,기술성장기업부,40500,1,1350,3.45,39800,41050,39350,34093,1377337825,251008065000,6197730,KSQ,IT하드웨어/반도체
389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,2180,2,-10,-0.46,2195,2250,2155,98347,216237770,72707022100,33351845,KSQ,바이오/제약/신약개발
389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,20100,1,480,2.45,22200,23200,19020,3613060,74793456805,223365973500,11112735,KSQ,AI
389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,24100,1,300,1.26,25500,25700,22900,286738,6877868050,410905000000,17050000,KSQ,신재생에너지
389470,KR7389470006,인벤티지랩,KOSDAQ,기술성장기업부,39100,2,-3850,-8.96,38950,41100,37850,491281,19348334550,417761369400,10684434,KSQ,바이오/제약/신약개발
389500,KR7389500000,에스비비테크,KOSDAQ,기술성장기업부,21350,1,450,2.15,21000,21600,20850,27114,576762925,135228850400,6333904,KSQ,로봇
389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,45550,2,-200,-0.44,45150,46750,44950,48877,2229079375,370181934800,8126936,KSQ,진단기기/의료기기
389680,KR7389680000,유디엠텍,KOSDAQ,기술성장기업부,697,1,36,5.45,669,705,668,397247,274457597,28966947105,41559465,KSQ,진단기기/의료기기
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,1609,2,-1,-0.06,1613,1614,1595,25289,40449877,67682723374,42065086,KSQ,IT소프트웨어
393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,7120,1,170,2.45,7180,7180,6870,324396,2293359120,111175553280,15614544,KSQ,IT소프트웨어
393890,KR7393890009,더블유씨피,KOSDAQ GLOBAL,기술성장기업부,7820,1,70,0.9,7840,8100,7820,221989,1766269170,264653386080,33843144,KSQ,이차전지 소재
393970,KR7393970009,대진첨단소재,KOSDAQ,벤처기업부,10570,1,110,1.05,10460,10710,10460,78227,827136940,156402387400,14796820,KSQ,이차전지 소재
394280,KR7394280002,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,12320,1,650,5.57,11900,12350,11840,79874,965402260,271083046080,22003494,KSQ,AI
394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,6680,1,110,1.67,6650,6730,6590,132058,879985510,211899880520,31721539,KSQ,바이오/제약/신약개발
395400,KR7395400005,SK리츠,KOSPI,,4800,3,0,0.0,4815,4870,4800,153738,742017029,1325706115200,276188774,STK,기타금융
396270,KR7396270001,넥스트칩,KOSDAQ,기술성장기업부,6970,1,140,2.05,6840,7000,6840,26634,184711790,126079911800,18088940,KSQ,IT하드웨어/반도체
396300,KR7396300006,세아메카닉스,KOSDAQ,우량기업부,2415,1,5,0.21,2410,2455,2365,208733,503300823,63972142500,26489500,KSQ,자동차 부품
396470,KR7396470007,워트,KOSDAQ,중견기업부,8080,1,170,2.15,7920,8130,7920,26594,213913235,130249600000,16120000,KSQ,반도체 소재
396690,KR7396690000,미래에셋글로벌리츠,KOSPI,,2770,1,40,1.47,2780,2785,2760,21804,60465176,109708453800,39605940,STK,기타금융
397030,KR7397030008,에이프릴바이오,KOSDAQ,기술성장기업부,16870,2,-210,-1.23,16950,17140,16410,143105,2388956525,380040544520,22527596,KSQ,바이오/제약/신약개발
398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,3570,1,195,5.78,3470,3815,3420,847670,3117454196,39845484000,11161200,KSQ,진단기기/의료기기
399720,KR7399720002,가온칩스,KOSDAQ,우량기업부,40700,1,1600,4.09,40250,40700,40000,31649,1279639000,472010924000,11597320,KSQ,IT하드웨어/반도체
400760,KR7400760005,NH올원리츠,KOSPI,,3675,3,0,0.0,3675,3700,3675,28100,103643460,160846988400,43767888,STK,기타금융
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,31650,1,5750,22.2,29350,32750,27650,510397,15558824850,362939665200,11467288,KSQ,AI
402340,KR7402340004,SK스퀘어,KOSPI,,125600,1,15300,13.87,115000,126900,113000,351776,43262996600,16647131764800,132540858,STK,지주회사
402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,13850,1,330,2.44,13650,13850,13580,9233,126812600,114670299400,8279444,KSQ,철강/비철금속
403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,1843,2,-37,-1.97,1881,1936,1839,1702571,3182062608,83326571152,45212464,KSQ,음식료
403550,KR7403550007,쏘카,KOSPI,,13420,2,-80,-0.59,13500,13520,13290,3025,40381070,440738324840,32841902,STK,운송/항공/물류
403870,KR7403870009,HPSP,KOSDAQ GLOBAL,우량기업부,22400,1,400,1.82,22400,22800,22250,171831,3874217475,1870367923200,83498568,KSQ,반도체 장비
404990,KR7404990004,신한서부티엔디리츠,KOSPI,,3645,1,35,0.97,3615,3670,3600,39162,142269585,203959197180,55955884,STK,기타금융
405100,KR7405100009,큐알티,KOSDAQ,우량기업부,12930,1,230,1.81,12840,13000,12750,14963,193008670,158900661930,12289301,KSQ,IT하드웨어/반도체
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2530,1,15,0.6,2515,2545,2505,4473,11257200,32581532280,12878076,KSQ,음식료
406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,13060,1,40,0.31,13020,13290,12990,1696,22217180,46154562400,3534040,KSQ,화장품
407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,7430,1,60,0.81,7480,7530,7100,350241,2571384855,106954902010,14395007,KSQ,홈리빙/가구
408900,KR7408900009,스튜디오미르,KOSDAQ,중견기업부,3320,1,20,0.61,3315,3375,3255,186559,620854890,108662046240,32729532,KSQ,엔터테인먼트
408920,KR7408920007,메쎄이상,KOSDAQ,벤처기업부,2285,2,-10,-0.44,2280,2350,2275,24716,57028470,98786159675,43232455,KSQ,기타
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,8470,1,250,3.04,8240,8490,8240,79373,664856050,129316893860,15267638,KSQ,IT소프트웨어
412350,KR7412350001,레이저쎌,KOSDAQ,기술성장기업부,3205,2,-60,-1.84,3275,3315,3195,24746,79898564,27969945260,8726972,KSQ,반도체 장비
413390,KR7413390006,엠오티,KOSDAQ,중견기업부,8140,2,-20,-0.25,8200,8280,8070,79456,648164500,94262665200,11580180,KSQ,반도체 장비
413630,KR7413630005,씨피시스템,KOSDAQ,벤처기업부,1249,1,9,0.73,1240,1270,1240,9641,12032471,47709328229,38198021,KSQ,전력기기
413640,KR7413640004,비아이매트릭스,KOSDAQ,벤처기업부,15280,1,1200,8.52,14900,16330,13820,353251,5350016390,110122043200,7206940,KSQ,IT소프트웨어
415380,KR7415380005,스튜디오삼익,KOSDAQ,중견기업부,8220,1,40,0.49,8180,8340,8140,12808,105332330,34733593560,4225498,KSQ,홈리빙/가구
415640,KR7415640002,KB발해인프라,KOSPI,,7910,1,50,0.64,7920,7970,7900,26592,211098385,969335284680,122545548,STK,창업투자/VC
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,32150,1,1450,4.72,31200,32200,30900,16544,521605550,290628862700,9039778,KSQ,전력기기
417010,KR7417010006,나노팀,KOSDAQ,벤처기업부,5840,1,140,2.46,5680,5860,5680,17829,103383120,117742155520,20161328,KSQ,이차전지 소재
417180,KR7417180007,핑거스토리,KOSDAQ,중견기업부,2730,1,65,2.44,2685,2880,2630,2160650,6005110196,45908250570,16816209,KSQ,미디어
417200,KR7417200003,LS머트리얼즈,KOSDAQ,중견기업부,10540,1,450,4.46,10210,10630,10200,179404,1881555300,713059025860,67652659,KSQ,전력기기
417310,KR7417310000,코람코더원리츠,KOSPI,,5090,1,30,0.59,5120,5130,5050,18715,95580780,205636000000,40400000,STK,기타금융
417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3455,1,35,1.02,3425,3490,3425,18229,62964140,113271290520,32784744,KSQ,반도체 장비
417790,KR7417790003,트루엔,KOSDAQ,벤처기업부,9320,1,10,0.11,9400,9450,9250,26402,245919600,102516738000,10999650,KSQ,IT소프트웨어
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,10240,1,50,0.49,10260,10340,10140,58476,598100555,74370560000,7262750,KSQ,반도체 장비
417860,KR7417860004,오브젠,KOSDAQ,기술성장기업부,10220,1,70,0.69,10150,10220,10000,5256,53004045,45280875080,4430614,KSQ,IT소프트웨어
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,10820,1,130,1.22,10750,10940,10730,2740,29642760,69212294000,6396700,KSQ,자동차 부품
418420,KR7418420006,라온텍,KOSDAQ,기술성장기업부,3625,2,-80,-2.16,3705,3755,3580,104259,379385163,109973647750,30337558,KSQ,디스플레이 패널
418470,KR7418470001,KT밀리의서재,KOSDAQ,벤처기업부,18460,1,20,0.11,18650,18840,18370,31275,579063350,156896874940,8499289,KSQ,미디어
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,9130,1,210,2.35,9000,9270,8990,72996,669302300,292321354490,32017673,KSQ,반도체 소재
418620,KR7418620001,E8,KOSDAQ,기술성장기업부,3750,3,0,0.0,3750,3895,3715,49308,187805845,48189288750,12850477,KSQ,IT소프트웨어
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,우량기업부,1749,1,7,0.4,1742,1752,1735,46231,80539448,100036223760,57196240,KSQ,신재생에너지
419080,KR7419080007,엔젯,KOSDAQ,기술성장기업부,7640,1,70,0.92,7520,8070,7520,5954,45419005,80720244280,10565477,KSQ,반도체 장비
419120,KR7419120001,산돌,KOSDAQ,중견기업부,7600,1,110,1.47,7490,7670,7490,11262,85706120,59084877600,7774326,KSQ,IT소프트웨어
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,79500,1,1500,1.92,80300,80700,77900,64958,5149765700,697288935000,8770930,KSQ,엔터테인먼트
419540,KR7419540000,비스토스,KOSDAQ,벤처기업부,1580,1,17,1.09,1590,1595,1562,93648,147768752,36328167380,22992511,KSQ,AI
420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,10690,1,40,0.38,10770,10860,10580,29092,311492100,62509593270,5847483,KSQ,바이오/제약/신약개발
420770,KR7420770000,기가비스,KOSDAQ,벤처기업부,26850,1,900,3.47,26500,27250,26450,12371,333309150,340344102300,12675758,KSQ,반도체 장비
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,902,1,7,0.78,895,938,895,49025,44252299,17737831804,19665002,KSQ,이차전지 장비
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,10070,2,-30,-0.3,10170,10250,9870,48228,483038760,157870813800,15677340,KSQ,IT하드웨어/반도체
424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,9090,1,10,0.11,9100,9400,9030,38065,348627565,53802710100,5918890,KSQ,IT하드웨어/반도체
425040,KR7425040003,티이엠씨,KOSDAQ,기술성장기업부,6390,1,170,2.73,6310,6500,6250,54374,348672680,136292833980,21329082,KSQ,반도체 소재
425420,KR7425420007,티에프이,KOSDAQ,우량기업부,25250,1,300,1.2,25000,25400,24550,23550,591378175,287370250000,11381000,KSQ,반도체 장비
429270,KR7429270002,시지트로닉스,KOSDAQ,기술성장기업부,5450,2,-90,-1.62,5550,5620,5380,40298,219235430,25386917500,4658150,KSQ,반도체 소재
430690,KR7430690008,한싹,KOSDAQ,벤처기업부,5520,1,130,2.41,5390,5550,5360,86169,469934030,60142205040,10895327,KSQ,IT소프트웨어
431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,5880,1,300,5.38,5640,6130,5520,675976,3989170885,44020278960,7486442,KSQ,IT소프트웨어
432320,KR7432320000,KB스타리츠,KOSPI,,4020,1,20,0.5,3995,4050,3995,42158,170244367,407685425700,101414285,STK,기타금융
432430,KR7432430007,와이랩,KOSDAQ,기술성장기업부,6140,1,150,2.5,6000,6180,5940,148198,899601775,100943564800,16440320,KSQ,미디어
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,10300,1,100,0.98,10200,10480,10200,7625,78806590,90347026800,8771556,KSQ,이차전지 장비
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,14210,1,390,2.82,14190,14390,14130,56298,802210755,199102164520,14011412,KSQ,IT하드웨어/반도체
432980,KR7432980001,엠에프씨,KOSDAQ,기술성장기업부,4305,1,10,0.23,4305,4385,4285,25892,112092050,36987449310,8591742,KSQ,화장품
434480,KR7434480000,모니터랩,KOSDAQ,기술성장기업부,4392,1,67,1.55,4400,4445,4340,25930,113713650,54066837600,12310300,KSQ,IT소프트웨어
435570,KR7435570007,에르코스,KOSDAQ,벤처기업부,13550,1,210,1.57,13740,13910,12650,228962,3068188715,99478083800,7341556,KSQ,IT소프트웨어
437730,KR7437730005,삼현,KOSDAQ,기술성장기업부,13700,1,370,2.78,13470,13770,13380,92549,1259341175,434393667900,31707567,KSQ,자동차 부품
438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,5120,1,280,5.79,4965,5240,4930,318026,1627677155,57061836800,11144890,KSQ,IT소프트웨어
439090,KR7439090002,마녀공장,KOSDAQ,중견기업부,17940,1,30,0.17,18140,18150,17890,53534,963978860,293825984400,16378260,KSQ,화장품
439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,5170,3,0,0.0,5150,5240,5010,486361,2502280575,173250127710,33510663,KSQ,헬스케어
440110,KR7440110005,파두,KOSDAQ,기술성장기업부,10510,1,410,4.06,10280,10730,10200,103140,1088798980,519492620630,49428413,KSQ,IT하드웨어/반도체
440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,2002,1,37,1.88,1986,2010,1965,27881,55380823,54268234020,27107010,KSQ,창업투자/VC
440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,5180,1,40,0.78,5150,5220,5040,98605,505342745,50789900000,9805000,KSQ,IT소프트웨어
441270,KR7441270006,파인엠텍,KOSDAQ,중견기업부,5250,1,40,0.77,5190,5270,5160,28947,150654680,194186480250,36987901,KSQ,IT하드웨어/반도체
443060,KR7443060009,HD현대마린솔루션,KOSPI,,180000,1,100,0.06,180000,181300,174800,96288,17206225800,8069257800000,44829210,STK,조선/기계/중공업
443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,11060,2,-40,-0.36,11040,11120,10920,13306,146944700,122934775600,11115260,KSQ,IT소프트웨어
443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,7180,1,380,5.59,6990,7290,6900,141648,1008903500,177643194560,24741392,KSQ,IT소프트웨어
444530,KR7444530000,심플랫폼,KOSDAQ,기술성장기업부,12920,1,1620,14.34,11700,13860,11700,2569524,33746734705,80636652840,6241227,KSQ,AI
445090,KR7445090004,에이직랜드,KOSDAQ,벤처기업부,29800,1,1250,4.38,28850,29800,28850,28942,852197750,323975468000,10871660,KSQ,IT하드웨어/반도체
445180,KR7445180003,퓨릿,KOSDAQ,중견기업부,5700,1,90,1.6,5550,5750,5550,22340,126492030,95584371600,16769188,KSQ,이차전지 소재
445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,30550,2,-1150,-3.63,30900,31300,29850,72321,2203171325,493351339000,16148980,KSQ,바이오/제약/신약개발
446070,KR7446070005,유니드비티플러스,KOSPI,,4210,1,90,2.18,4185,4220,4120,18929,79121795,44673215150,10611215,STK,정유/화학/가스
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4195,1,70,1.7,4125,4250,4125,310290,1302441465,87134345000,20771000,KSQ,IT하드웨어/반도체
448280,KR7448280008,에코아이,KOSDAQ,중견기업부,10540,1,360,3.54,10450,11020,10310,447575,4777054030,312312099660,29631129,KSQ,신재생에너지
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,18270,2,-240,-1.3,18670,18750,18260,48971,898935930,96110961030,5260589,KSQ,방위산업
448730,KR7448730002,삼성FN리츠,KOSPI,,4620,3,0,0.0,4620,4645,4610,31819,147256320,420651000000,91050000,STK,기타금융
448900,KR7448900001,한국피아이엠,KOSDAQ,기술성장기업부,16450,1,400,2.49,16050,16520,16000,127781,2078364950,98773317650,6004457,KSQ,이차전지 소재
450080,KR7450080007,에코프로머티,KOSPI,,44500,1,450,1.02,44650,46100,44350,384405,17379103700,3111992868000,69932424,STK,이차전지 소재
450140,KR7450140009,코오롱모빌리티그룹,KOSPI,,2195,1,5,0.23,2190,2225,2165,101071,221267337,137796063750,62777250,STK,유통/소매
450330,KR7450330006,하스,KOSDAQ,기술성장기업부,8420,1,20,0.24,8410,8470,8330,10697,89985680,65979195780,7836009,KSQ,AI
450520,KR7450520002,인스웨이브,KOSDAQ,벤처기업부,4150,1,80,1.97,4070,4175,4050,35132,143897640,61023998700,14704578,KSQ,IT소프트웨어
450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,12610,1,220,1.78,12430,12810,12300,208940,2639922785,462215035620,36654642,KSQ,IT하드웨어/반도체
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,9600,1,200,2.13,9420,9660,9420,8381,80042650,75596265600,7874611,KSQ,디스플레이 장비
451250,KR7451250005,삐아,KOSDAQ,벤처기업부,11610,3,0,0.0,11700,11710,11500,67456,781215865,117143471970,10089877,KSQ,화장품
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,9220,1,190,2.1,9030,9640,8890,50855,470802935,140625247120,15252196,KSQ,운송/항공/물류
451800,KR7451800007,한화리츠,KOSPI,,3795,1,15,0.4,3780,3825,3780,86505,328831493,681582000000,179600000,STK,기타금융
452160,KR7452160005,제이엔비,KOSDAQ,중견기업부,5360,1,70,1.32,5290,5400,5290,7341,39148280,51549944720,9617527,KSQ,바이오/제약/신약개발
452190,KR7452190002,한빛레이저,KOSDAQ,벤처기업부,5200,1,40,0.78,5170,5250,5170,170188,886120395,121506096400,23366557,KSQ,반도체 장비
452200,KR7452200009,민테크,KOSDAQ,기술성장기업부,4000,3,0,0.0,3975,4065,3975,22370,90043150,88649200000,22162300,KSQ,이차전지 장비
452260,KR7452260003,한화갤러리아,KOSPI,,1267,1,45,3.68,1231,1274,1231,604830,759037382,245620125870,193859610,STK,유통
452280,KR7452280001,한선엔지니어링,KOSDAQ,중견기업부,7280,1,230,3.26,7200,7310,7100,26613,191898405,125694660000,17265750,KSQ,조선/기계/중공업
452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,3210,1,40,1.26,3170,3265,3140,257562,821546642,45263423550,14100755,KSQ,창업투자/VC
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,8350,1,130,1.58,8030,8380,8030,7920,64599100,75746423800,9071428,KSQ,자동차 부품
452430,KR7452430002,사피엔반도체,KOSDAQ,기술성장기업부,22300,1,700,3.24,21700,22400,21450,45717,1002623175,183153713300,8213171,KSQ,IT하드웨어/반도체
452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,8600,1,100,1.18,8550,8750,8500,611513,5280602235,308103600000,35826000,KSQ,이차전지 소재
